образование	4.0	23.5
здравоохранение и предоставление социальных услуг	-	-
предоставление прочих коммунальных, социальных и персональных услуг	-	-
предоставление услуг по ведению домашнего хозяйства	-	-
деятельность экстерриториальных организаций	-	-
не распределенные по видам деятельности и неточно указавшие вид деятельности	-	-
ЭВЕНКИ		
Территории преимущественного проживания КМНС		
Население, занятое в экономике 	7694.0	100.0
в том числе по видам экономической деятельности:		
сельское хозяйство, охота и лесное хозяйство	1827.0	23.8
рыболовство, рыбоводство	342.0	4.5
добыча полезных ископаемых	207.0	2.7
обрабатывающие производства	102.0	1.3
производство и распределение электроэнергии, газа и воды	175.0	2.3
строительство	111.0	1.4
оптовая и розничная торговля; ремонт автотранспортных средств, мотоциклов, бытовых изделий и предметов личного пользования	287.0	3.7
гостиницы и рестораны	57.0	0.7
транспорт и связь	269.0	3.5
финансовая деятельность	43.0	0.6
операции с недвижимым имуществом, аренда и предоставление услуг	526.0	6.8
государственное управление и обеспечение военной безопасности; обязательное социальное обеспечение	556.0	7.2
образование	1953.0	25.4
здравоохранение и предоставление социальных услуг	753.0	9.8
предоставление прочих коммунальных, социальных и персональных услуг	406.0	5.3
предоставление услуг по ведению домашнего хозяйства	-	-
деятельность экстерриториальных организаций	-	-
не распределенные по видам деятельности и неточно указавшие вид деятельности	80.0	1.0
Республика Саха (Якутия)		
Население, занятое в экономике 	3968.0	100.0
в том числе по видам экономической деятельности:		
сельское хозяйство, охота и лесное хозяйство	920.0	23.2
рыболовство, рыбоводство	230.0	5.8
добыча полезных ископаемых	67.0	1.7
обрабатывающие производства	35.0	0.9
производство и распределение электроэнергии, газа и воды	125.0	3.2
строительство	35.0	0.9
оптовая и розничная торговля; ремонт автотранспортных средств, мотоциклов, бытовых изделий и предметов личного пользования	166.0	4.2
гостиницы и рестораны	25.0	0.6
транспорт и связь	121.0	3.0
финансовая деятельность	35.0	0.9
операции с недвижимым имуществом, аренда и предоставление услуг	359.0	9.0
государственное управление и обеспечение военной безопасности; обязательное социальное обеспечение	255.0	6.4
образование	1052.0	26.5
здравоохранение и предоставление социальных услуг	369.0	9.3
предоставление прочих коммунальных, социальных и персональных услуг	165.0	4.2
предоставление услуг по ведению домашнего хозяйства	-	-
деятельность экстерриториальных организаций	-	-
не распределенные по видам деятельности и неточно указавшие вид деятельности	9.0	0.2
Красноярский край		
Население, занятое в экономике 	1237.0	100.0
в том числе по видам экономической деятельности:		
сельское хозяйство, охота и лесное хозяйство	178.0	14.4
рыболовство, рыбоводство	38.0	3.1
добыча полезных ископаемых	19.0	1.5
обрабатывающие производства	10.0	0.8
производство и распределение электроэнергии, газа и воды	34.0	2.7
строительство	25.0	2.0
оптовая и розничная торговля; ремонт автотранспортных средств, мотоциклов, бытовых изделий и предметов личного пользования	39.0	3.2
гостиницы и рестораны	10.0	0.8
транспорт и связь	45.0	3.6
финансовая деятельность	7.0	0.6
операции с недвижимым имуществом, аренда и предоставление услуг	64.0	5.2
государственное управление и обеспечение военной безопасности; обязательное социальное обеспечение	163.0	13.2
образование	324.0	26.2
здравоохранение и предоставление социальных услуг	160.0	12.9
предоставление прочих коммунальных, социальных и персональных услуг	68.0	5.5
предоставление услуг по ведению домашнего хозяйства	-	-
деятельность экстерриториальных организаций	-	-
не распределенные по видам деятельности и неточно указавшие вид деятельности	53.0	4.3
Эвенкийский автономный округ		
Население, занятое в экономике 	1091.0	100.0
в том числе по видам экономической деятельности:		
сельское хозяйство, охота и лесное хозяйство	151.0	13.8
рыболовство, рыбоводство	8.0	0.7
добыча полезных ископаемых	19.0	1.8
обрабатывающие производства	9.0	0.8
производство и распределение электроэнергии, газа и воды	31.0	2.8
строительство	21.0	1.9
оптовая и розничная торговля; ремонт автотранспортных средств, мотоциклов, бытовых изделий и предметов личного пользования	36.0	3.3
гостиницы и рестораны	10.0	0.9
транспорт и связь	40.0	3.7
финансовая деятельность	7.0	0.7
операции с недвижимым имуществом, аренда и предоставление услуг	54.0	5.0
государственное управление и обеспечение военной безопасности; обязательное социальное обеспечение	153.0	14.0
образование	295.0	27.0
здравоохранение и предоставление социальных услуг	150.0	13.8
предоставление прочих коммунальных, социальных и персональных услуг	62.0	5.7
предоставление услуг по ведению домашнего хозяйства	-	-
деятельность экстерриториальных организаций	-	-
не распределенные по видам деятельности и неточно указавшие вид деятельности	45.0	4.1
Хабаровский край		
Население, занятое в экономике 	1106.0	100.0
в том числе по видам экономической деятельности:		
сельское хозяйство, охота и лесное хозяйство	213.0	19.3
рыболовство, рыбоводство	58.0	5.3
добыча полезных ископаемых	70.0	6.3
обрабатывающие производства	42.0	3.8
производство и распределение электроэнергии, газа и воды	6.0	0.5
строительство	11.0	1.0
оптовая и розничная торговля; ремонт автотранспортных средств, мотоциклов, бытовых изделий и предметов личного пользования	50.0	4.5
гостиницы и рестораны	9.0	0.8
транспорт и связь	71.0	6.4
финансовая деятельность	-	-
операции с недвижимым имуществом, аренда и предоставление услуг	67.0	6.1
государственное управление и обеспечение военной безопасности; обязательное социальное обеспечение	62.0	5.6
образование	247.0	22.3
здравоохранение и предоставление социальных услуг	119.0	10.8
предоставление прочих коммунальных, социальных и персональных услуг	80.0	7.2
предоставление услуг по ведению домашнего хозяйства	-	-
деятельность экстерриториальных организаций	-	-
не распределенные по видам деятельности и неточно указавшие вид деятельности	1.0	0.1
Республика Бурятия		
Население, занятое в экономике 	341.0	100.0
в том числе по видам экономической деятельности:		
сельское хозяйство, охота и лесное хозяйство	66.0	19.4
рыболовство, рыбоводство	10.0	2.9
добыча полезных ископаемых	26.0	7.6
обрабатывающие производства	8.0	2.3
производство и распределение электроэнергии, газа и воды	2.0	0.6
строительство	10.0	2.9
оптовая и розничная торговля; ремонт автотранспортных средств, мотоциклов, бытовых изделий и предметов личного пользования	15.0	4.4
гостиницы и рестораны	7.0	2.1
транспорт и связь	8.0	2.3
финансовая деятельность	-	-
операции с недвижимым имуществом, аренда и предоставление услуг	12.0	3.5
государственное управление и обеспечение военной безопасности; обязательное социальное обеспечение	22.0	6.5
образование	90.0	26.4
здравоохранение и предоставление социальных услуг	35.0	10.3
предоставление прочих коммунальных, социальных и персональных услуг	29.0	8.5
предоставление услуг по ведению домашнего хозяйства	-	-
деятельность экстерриториальных организаций	-	-
не распределенные по видам деятельности и неточно указавшие вид деятельности	1.0	0.3
Амурская область		
Население, занятое в экономике 	417.0	100.0
в том числе по видам экономической деятельности:		
сельское хозяйство, охота и лесное хозяйство	194.0	46.5
рыболовство, рыбоводство	-	-
добыча полезных ископаемых	19.0	4.6
обрабатывающие производства	1.0	0.2
производство и распределение электроэнергии, газа и воды	3.0	0.7
строительство	24.0	5.8
оптовая и розничная торговля; ремонт автотранспортных средств, мотоциклов, бытовых изделий и предметов личного пользования	6.0	1.4
гостиницы и рестораны	1.0	0.2
транспорт и связь	7.0	1.7
финансовая деятельность	-	-
операции с недвижимым имуществом, аренда и предоставление услуг	4.0	1.0
государственное управление и обеспечение военной безопасности; обязательное социальное обеспечение	16.0	3.8
образование	102.0	24.5
здравоохранение и предоставление социальных услуг	22.0	5.3
предоставление прочих коммунальных, социальных и персональных услуг	18.0	4.3
предоставление услуг по ведению домашнего хозяйства	-	-
деятельность экстерриториальных организаций	-	-
не распределенные по видам деятельности и неточно указавшие вид деятельности	-	-
Читинская область		
Население, занятое в экономике 	277.0	100.0
в том числе по видам экономической деятельности:		
сельское хозяйство, охота и лесное хозяйство	101.0	36.5
рыболовство, рыбоводство	-	-
добыча полезных ископаемых	1.0	0.3
обрабатывающие производства	-	-
производство и распределение электроэнергии, газа и воды	3.0	1.1
строительство	3.0	1.1
оптовая и розничная торговля; ремонт автотранспортных средств, мотоциклов, бытовых изделий и предметов личного пользования	4.0	1.4
гостиницы и рестораны	1.0	0.4
транспорт и связь	7.0	2.5
финансовая деятельность	1.0	0.4
операции с недвижимым имуществом, аренда и предоставление услуг	15.0	5.4
государственное управление и обеспечение военной безопасности; обязательное социальное обеспечение	16.0	5.8
образование	71.0	25.6
здравоохранение и предоставление социальных услуг	24.0	8.7
предоставление прочих коммунальных, социальных и персональных услуг	26.0	9.4
предоставление услуг по ведению домашнего хозяйства	-	-
деятельность экстерриториальных организаций	-	-
не распределенные по видам деятельности и неточно указавшие вид деятельности	4.0	1.4
Иркутская область		
Население, занятое в экономике 	255.0	100.0
в том числе по видам экономической деятельности:		
сельское хозяйство, охота и лесное хозяйство	141.0	55.3
рыболовство, рыбоводство	-	-
добыча полезных ископаемых	1.0	0.4
обрабатывающие производства	1.0	0.4
производство и распределение электроэнергии, газа и воды	1.0	0.4
строительство	-	-
оптовая и розничная торговля; ремонт автотранспортных средств, мотоциклов, бытовых изделий и предметов личного пользования	6.0	2.3
гостиницы и рестораны	2.0	0.8
транспорт и связь	7.0	2.7
финансовая деятельность	-	-
операции с недвижимым имуществом, аренда и предоставление услуг	4.0	1.6
государственное управление и обеспечение военной безопасности; обязательное социальное обеспечение	11.0	4.3
образование	44.0	17.3
здравоохранение и предоставление социальных услуг	14.0	5.5
предоставление прочих коммунальных, социальных и персональных услуг	11.0	4.3
предоставление услуг по ведению домашнего хозяйства	-	-
деятельность экстерриториальных организаций	-	-
не распределенные по видам деятельности и неточно указавшие вид деятельности	12.0	4.7
Сахалинская область		
Население, занятое в экономике 	54.0	100.0
в том числе по видам экономической деятельности:		
сельское хозяйство, охота и лесное хозяйство	1.0	1.8
рыболовство, рыбоводство	2.0	3.7
добыча полезных ископаемых	4.0	7.4
обрабатывающие производства	2.0	3.7
производство и распределение электроэнергии, газа и воды	-	-
строительство	2.0	3.7
оптовая и розничная торговля; ремонт автотранспортных средств, мотоциклов, бытовых изделий и предметов личного пользования	1.0	1.8
гостиницы и рестораны	2.0	3.7
транспорт и связь	1.0	1.9
финансовая деятельность	-	-
операции с недвижимым имуществом, аренда и предоставление услуг	1.0	1.9
государственное управление и обеспечение военной безопасности; обязательное социальное обеспечение	6.0	11.1
образование	17.0	31.5
здравоохранение и предоставление социальных услуг	10.0	18.5
предоставление прочих коммунальных, социальных и персональных услуг	5.0	9.3
предоставление услуг по ведению домашнего хозяйства	-	-
деятельность экстерриториальных организаций	-	-
не распределенные по видам деятельности и неточно указавшие вид деятельности	-	-
Томская область		
Население, занятое в экономике 	15.0	100.0
в том числе по видам экономической деятельности:		
сельское хозяйство, охота и лесное хозяйство	6.0	40.0
рыболовство, рыбоводство	-	-
добыча полезных ископаемых	-	-
обрабатывающие производства	2.0	13.3
производство и распределение электроэнергии, газа и воды	-	-
строительство	-	-
оптовая и розничная торговля; ремонт автотранспортных средств, мотоциклов, бытовых изделий и предметов личного пользования	-	-
гостиницы и рестораны	-	-
транспорт и связь	-	-
финансовая деятельность	-	-
операции с недвижимым имуществом, аренда и предоставление услуг	-	-
государственное управление и обеспечение военной безопасности; обязательное социальное обеспечение	1.0	6.7
образование	5.0	33.3
здравоохранение и предоставление социальных услуг	-	-
предоставление прочих коммунальных, социальных и персональных услуг	1.0	6.7
предоставление услуг по ведению домашнего хозяйства	-	-
деятельность экстерриториальных организаций	-	-
не распределенные по видам деятельности и неточно указавшие вид деятельности	-	-
Тюменская область		
Население, занятое в экономике 	24.0	100.0
в том числе по видам экономической деятельности:		
сельское хозяйство, охота и лесное хозяйство	7.0	29.1
рыболовство, рыбоводство	4.0	16.7
добыча полезных ископаемых	-	-
обрабатывающие производства	1.0	4.2
производство и распределение электроэнергии, газа и воды	1.0	4.2
строительство	1.0	4.2
оптовая и розничная торговля; ремонт автотранспортных средств, мотоциклов, бытовых изделий и предметов личного пользования	-	-
гостиницы и рестораны	-	-
транспорт и связь	2.0	8.3
финансовая деятельность	-	-
операции с недвижимым имуществом, аренда и предоставление услуг	-	-
государственное управление и обеспечение военной безопасности; обязательное социальное обеспечение	4.0	16.6
образование	1.0	4.2
здравоохранение и предоставление социальных услуг	-	-
предоставление прочих коммунальных, социальных и персональных услуг	3.0	12.5
предоставление услуг по ведению домашнего хозяйства	-	-
деятельность экстерриториальных организаций	-	-
не распределенные по видам деятельности и неточно указавшие вид деятельности	-	-
ЭВЕНЫ		
Территории преимущественного проживания КМНС		
Население, занятое в экономике 	4268.0	100.0
в том числе по видам экономической деятельности:		
сельское хозяйство, охота и лесное хозяйство	1191.0	27.9
рыболовство, рыбоводство	139.0	3.3
добыча полезных ископаемых	51.0	1.2
обрабатывающие производства	75.0	1.8
производство и распределение электроэнергии, газа и воды	112.0	2.6
строительство	51.0	1.2
оптовая и розничная торговля; ремонт автотранспортных средств, мотоциклов, бытовых изделий и предметов личного пользования	143.0	3.3
гостиницы и рестораны	34.0	0.8
транспорт и связь	109.0	2.6
финансовая деятельность	18.0	0.4
операции с недвижимым имуществом, аренда и предоставление услуг	264.0	6.2
государственное управление и обеспечение военной безопасности; обязательное социальное обеспечение	273.0	6.4
образование	1039.0	24.3
здравоохранение и предоставление социальных услуг	421.0	9.9
предоставление прочих коммунальных, социальных и персональных услуг	333.0	7.8
предоставление услуг по ведению домашнего хозяйства	2.0	0.0
деятельность экстерриториальных организаций	1.0	0.0
не распределенные по видам деятельности и неточно указавшие вид деятельности	12.0	0.3
Республика Саха (Якутия)		
Население, занятое в экономике 	2544.0	100.0
в том числе по видам экономической деятельности:		
сельское хозяйство, охота и лесное хозяйство	827.0	32.5
рыболовство, рыбоводство	75.0	2.9
добыча полезных ископаемых	8.0	0.3
обрабатывающие производства	22.0	0.9
производство и распределение электроэнергии, газа и воды	72.0	2.8
строительство	15.0	0.6
оптовая и розничная торговля; ремонт автотранспортных средств, мотоциклов, бытовых изделий и предметов личного пользования	92.0	3.6
гостиницы и рестораны	19.0	0.7
транспорт и связь	48.0	1.9
финансовая деятельность	13.0	0.5
операции с недвижимым имуществом, аренда и предоставление услуг	234.0	9.2
государственное управление и обеспечение военной безопасности; обязательное социальное обеспечение	145.0	5.7
образование	645.0	25.4
здравоохранение и предоставление социальных услуг	206.0	8.1
предоставление прочих коммунальных, социальных и персональных услуг	119.0	4.7
предоставление услуг по ведению домашнего хозяйства	-	-
деятельность экстерриториальных организаций	-	-
не распределенные по видам деятельности и неточно указавшие вид деятельности	4.0	0.2
Магаданская область		
Население, занятое в экономике 	569.0	100.0
в том числе по видам экономической деятельности:		
сельское хозяйство, охота и лесное хозяйство	120.0	21.1
рыболовство, рыбоводство	43.0	7.5
добыча полезных ископаемых	26.0	4.6
обрабатывающие производства	28.0	4.9
производство и распределение электроэнергии, газа и воды	14.0	2.5
строительство	10.0	1.7
оптовая и розничная торговля; ремонт автотранспортных средств, мотоциклов, бытовых изделий и предметов личного пользования	12.0	2.1
гостиницы и рестораны	5.0	0.9
транспорт и связь	15.0	2.6
финансовая деятельность	1.0	0.2
операции с недвижимым имуществом, аренда и предоставление услуг	9.0	1.6
государственное управление и обеспечение военной безопасности; обязательное социальное обеспечение	45.0	7.9
образование	99.0	17.4
здравоохранение и предоставление социальных услуг	80.0	14.1
предоставление прочих коммунальных, социальных и персональных услуг	58.0	10.2
предоставление услуг по ведению домашнего хозяйства	2.0	0.3
деятельность экстерриториальных организаций	1.0	0.2
не распределенные по видам деятельности и неточно указавшие вид деятельности	1.0	0.2
Камчатская область		
Население, занятое в экономике 	457.0	100.0
в том числе по видам экономической деятельности:		
сельское хозяйство, охота и лесное хозяйство	71.0	15.5
рыболовство, рыбоводство	1.0	0.2
добыча полезных ископаемых	3.0	0.7
обрабатывающие производства	10.0	2.2
производство и распределение электроэнергии, газа и воды	16.0	3.5
строительство	7.0	1.5
оптовая и розничная торговля; ремонт автотранспортных средств, мотоциклов, бытовых изделий и предметов личного пользования	14.0	3.1
гостиницы и рестораны	2.0	0.4
транспорт и связь	23.0	5.0
финансовая деятельность	2.0	0.4
операции с недвижимым имуществом, аренда и предоставление услуг	9.0	2.0
государственное управление и обеспечение военной безопасности; обязательное социальное обеспечение	45.0	9.8
образование	131.0	28.7
здравоохранение и предоставление социальных услуг	61.0	13.4
предоставление прочих коммунальных, социальных и персональных услуг	61.0	13.4
предоставление услуг по ведению домашнего хозяйства	-	-
деятельность экстерриториальных организаций	-	-
не распределенные по видам деятельности и неточно указавшие вид деятельности	1.0	0.2
Корякский автономный округ		
Население, занятое в экономике 	232.0	100.0
в том числе по видам экономической деятельности:		
сельское хозяйство, охота и лесное хозяйство	20.0	8.6
рыболовство, рыбоводство	1.0	0.4
добыча полезных ископаемых	3.0	1.3
обрабатывающие производства	3.0	1.3
производство и распределение электроэнергии, газа и воды	13.0	5.6
строительство	5.0	2.2
оптовая и розничная торговля; ремонт автотранспортных средств, мотоциклов, бытовых изделий и предметов личного пользования	9.0	3.9
гостиницы и рестораны	1.0	0.4
транспорт и связь	8.0	3.4
финансовая деятельность	2.0	0.9
операции с недвижимым имуществом, аренда и предоставление услуг	6.0	2.6
государственное управление и обеспечение военной безопасности; обязательное социальное обеспечение	31.0	13.4
образование	63.0	27.2
здравоохранение и предоставление социальных услуг	33.0	14.2
предоставление прочих коммунальных, социальных и персональных услуг	34.0	14.6
предоставление услуг по ведению домашнего хозяйства	-	-
деятельность экстерриториальных организаций	-	-
не распределенные по видам деятельности и неточно указавшие вид деятельности	-	-
Чукотский автономный округ		
Население, занятое в экономике 	459.0	100.0
в том числе по видам экономической деятельности:		
сельское хозяйство, охота и лесное хозяйство	117.0	25.5
рыболовство, рыбоводство	2.0	0.4
добыча полезных ископаемых	4.0	0.9
обрабатывающие производства	2.0	0.4
производство и распределение электроэнергии, газа и воды	5.0	1.1
строительство	16.0	3.5
оптовая и розничная торговля; ремонт автотранспортных средств, мотоциклов, бытовых изделий и предметов личного пользования	16.0	3.5
гостиницы и рестораны	6.0	1.3
транспорт и связь	12.0	2.6
финансовая деятельность	2.0	0.4
операции с недвижимым имуществом, аренда и предоставление услуг	9.0	2.0
государственное управление и обеспечение военной безопасности; обязательное социальное обеспечение	24.0	5.2
образование	110.0	24.0
здравоохранение и предоставление социальных услуг	49.0	10.7
предоставление прочих коммунальных, социальных и персональных услуг	79.0	17.2
предоставление услуг по ведению домашнего хозяйства	-	-
деятельность экстерриториальных организаций	-	-
не распределенные по видам деятельности и неточно указавшие вид деятельности	6.0	1.3
Хабаровский край		
Население, занятое в экономике 	239.0	100.0
в том числе по видам экономической деятельности:		
сельское хозяйство, охота и лесное хозяйство	56.0	23.4
рыболовство, рыбоводство	18.0	7.5
добыча полезных ископаемых	10.0	4.2
обрабатывающие производства	13.0	5.4
производство и распределение электроэнергии, газа и воды	5.0	2.1
строительство	3.0	1.2
оптовая и розничная торговля; ремонт автотранспортных средств, мотоциклов, бытовых изделий и предметов личного пользования	9.0	3.8
гостиницы и рестораны	2.0	0.8
транспорт и связь	11.0	4.6
финансовая деятельность	-	-
операции с недвижимым имуществом, аренда и предоставление услуг	3.0	1.3
государственное управление и обеспечение военной безопасности; обязательное социальное обеспечение	14.0	5.9
образование	54.0	22.6
здравоохранение и предоставление социальных услуг	25.0	10.5
предоставление прочих коммунальных, социальных и персональных услуг	16.0	6.7
предоставление услуг по ведению домашнего хозяйства	-	-
деятельность экстерриториальных организаций	-	-
не распределенные по видам деятельности и неточно указавшие вид деятельности	-	-
ЭНЦЫ		
Таймырский (Долгано-Ненецкий) автономный округ		
Население, занятое в экономике 	63.0	100.0
в том числе по видам экономической деятельности:		
сельское хозяйство, охота и лесное хозяйство	14.0	22.2
рыболовство, рыбоводство	5.0	7.9
добыча полезных ископаемых	-	-
обрабатывающие производства	4.0	6.4
производство и распределение электроэнергии, газа и воды	1.0	1.6
строительство	1.0	1.6
оптовая и розничная торговля; ремонт автотранспортных средств, мотоциклов, бытовых изделий и предметов личного пользования	-	-
гостиницы и рестораны	-	-
транспорт и связь	1.0	1.6
финансовая деятельность	-	-
операции с недвижимым имуществом, аренда и предоставление услуг	2.0	3.2
государственное управление и обеспечение военной безопасности; обязательное социальное обеспечение	6.0	9.5
образование	13.0	20.6
здравоохранение и предоставление социальных услуг	9.0	14.3
предоставление прочих коммунальных, социальных и персональных услуг	6.0	9.5
предоставление услуг по ведению домашнего хозяйства	-	-
деятельность экстерриториальных организаций	-	-
не распределенные по видам деятельности и неточно указавшие вид деятельности	1.0	1.6
ЭСКИМОСЫ		
Чукотский автономный округ		
Население, занятое в экономике 	562.0	100.0
в том числе по видам экономической деятельности:		
сельское хозяйство, охота и лесное хозяйство	52.0	9.3
рыболовство, рыбоводство	28.0	5.0
добыча полезных ископаемых	1.0	0.2
обрабатывающие производства	6.0	1.1
производство и распределение электроэнергии, газа и воды	7.0	1.2
строительство	9.0	1.6
оптовая и розничная торговля; ремонт автотранспортных средств, мотоциклов, бытовых изделий и предметов личного пользования	42.0	7.5
гостиницы и рестораны	3.0	0.5
транспорт и связь	21.0	3.7
финансовая деятельность	3.0	0.5
операции с недвижимым имуществом, аренда и предоставление услуг	20.0	3.6
государственное управление и обеспечение военной безопасности; обязательное социальное обеспечение	50.0	8.9
образование	116.0	20.6
здравоохранение и предоставление социальных услуг	40.0	7.1
предоставление прочих коммунальных, социальных и персональных услуг	147.0	26.2
предоставление услуг по ведению домашнего хозяйства	-	-
деятельность экстерриториальных организаций	-	-
не распределенные по видам деятельности и неточно указавшие вид деятельности	17.0	3.0
ЮКАГИРЫ		
Территории преимущественного проживания КМНС		
Население, занятое в экономике 	291.0	100.0
в том числе по видам экономической деятельности:		
сельское хозяйство, охота и лесное хозяйство	57.0	19.6
рыболовство, рыбоводство	25.0	8.6
добыча полезных ископаемых	1.0	0.4
обрабатывающие производства	2.0	0.7
производство и распределение электроэнергии, газа и воды	11.0	3.8
строительство	7.0	2.4
оптовая и розничная торговля; ремонт автотранспортных средств, мотоциклов, бытовых изделий и предметов личного пользования	7.0	2.4
гостиницы и рестораны	3.0	1.0
транспорт и связь	19.0	6.5
финансовая деятельность	1.0	0.3
операции с недвижимым имуществом, аренда и предоставление услуг	22.0	7.6
государственное управление и обеспечение военной безопасности; обязательное социальное обеспечение	32.0	11.0
образование	62.0	21.3
здравоохранение и предоставление социальных услуг	19.0	6.5
предоставление прочих коммунальных, социальных и персональных услуг	21.0	7.2
предоставление услуг по ведению домашнего хозяйства	-	-
деятельность экстерриториальных организаций	-	-
не распределенные по видам деятельности и неточно указавшие вид деятельности	2.0	0.7
Республика Саха (Якутия)		
Население, занятое в экономике 	273.0	100.0
в том числе по видам экономической деятельности:		
сельское хозяйство, охота и лесное хозяйство	57.0	20.9
рыболовство, рыбоводство	25.0	9.2
добыча полезных ископаемых	1.0	0.4
обрабатывающие производства	2.0	0.7
производство и распределение электроэнергии, газа и воды	11.0	4.0
строительство	6.0	2.2
оптовая и розничная торговля; ремонт автотранспортных средств, мотоциклов, бытовых изделий и предметов личного пользования	6.0	2.2
гостиницы и рестораны	2.0	0.7
транспорт и связь	16.0	5.9
финансовая деятельность	1.0	0.4
операции с недвижимым имуществом, аренда и предоставление услуг	22.0	8.1
государственное управление и обеспечение военной безопасности; обязательное социальное обеспечение	28.0	10.2
образование	58.0	21.2
